TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
377,7,293611.6172276217,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,50,700000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,CETTE,CETTE,NO,NO,NO,NO,VIOGAOROM19850101M01,XIMCINAVI19850101H01,XIMCARMAR20060101H01,YARBUICAS20100101H01,JORPOWLEO20140101H01,YARMATALA20180101H01,JOERUSZAV20220101H01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
378,2,117777.42543196272,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,25,800000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,YASJUSESC19840101M01,JOALUJHEN19840101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
379,2,83116.49450328662,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,900000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,JERLONCAR19830101M01,JAVLAGSAL19830101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
380,2,87852.03443688893,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,10,0,1000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,JAILEDZAM19820101M01,IZACENAYA19820101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
381,2,106718.4780924978,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,25,1500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ISAPORHER19810101M01,YASMARAND19810101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
382,2,88659.83451887626,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,65000,NO,15,25,2000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IKEMONHUE19800101M01,YESABRHOL19800101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
383,2,65369.443637530465,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,77000,NO,20,0,2500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,IGNABUMAR19790101M01,YESMENREN19790101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
384,10,160905.1686904244,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,96000,NO,25,50,3000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,YOLCHADEJ19780101M01,YOLMERMEL19780101H01,ZOEMUNCER19920101H01,ZOEBARGUT20000101M01,ABIALINAJ20050101H01,IANALLBRI20070101M01,ADRARAPIM20070101M01,HUMARAREN20110101M01,ALEAYOBUS20150101M01,HUGBACCER20190101M01,NO,NO,NO,NO,SI,NO,SI,SI,NO,NO,NO,NO,
385,2,101791.3535373367,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,109000,SI,10,0,4000000,TF,GF,NO,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,HORGRAGAL19770101M01,HERBELESP19770101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
386,2,86758.17917740977,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,109000,SI,10,25,7500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,HERCAMVEL19760101M01,GUIFAJAGU19760101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
387,2,74863.45354933568,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,40000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GREANACHA19750101M01,ALEBENGUA19750101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
388,2,76384.74509142849,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,300000,SI,20,50,200000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GONBENSCH19740101M01,ALIBRETAM19740101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
389,2,68240.30156632054,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,400000,SI,25,0,300000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GILBRIBER19730101M01,ALMCALMON19730101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
390,2,78438.59248516451,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,500000,SI,10,25,400000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GERCALVIV19720101M01,ANACARMOJ19720101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
391,2,79619.10398124867,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,600000,SI,10,50,500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GAECARSTE19710101M01,ANDCIFPAL19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
392,2,74556.86926924408,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,700000,SI,15,0,600000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,GABCINPOW19700101M01,ANGCREPRE19700101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
393,2,44086.93949678913,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,800000,SI,20,25,700000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,FRACREMIL19690101M01,ANGDELBER19690101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
394,2,41619.24874594025,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,900000,SI,25,50,800000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,FRADELPEA19680101M01,FERPOLLOW19680101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
395,2,77031.24489405075,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,1000000,SI,10,0,900000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,ARALAWPIN19670101M01,FELTRETRO19670101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
396,2,776180.5964239599,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,25000,NO,10,50,1000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BEAJAVVIG19660101M01,BIAAYOSAU19660101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
397,2,750741.0355281336,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,50,1500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BLALIZROS19650101M01,BRETAVSUA19650101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
398,2,537949.6011133306,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,ANUAL,11026,100,35000,NO,20,0,2000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CAMPREMEJ19640101M01,CARELIREG19640101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
399,2,483511.0184904005,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,2500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,FELELIREE19630101M01,CARFIGROL19630101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
400,2,179780.4953679283,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,MENSUAL,11026,100,47000,NO,10,25,3000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,FEDFIMVAL19910101M01,CARGILDEL19710101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
401,2,112250.47174249864,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,4000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,FACGIMMON19740101M01,CATGUIANG19930101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
402,2,108144.45299314891,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO,PESO,01032026,01032026,AGENTE,SEMESTRAL,11026,100,96000,NO,15,50,60000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,FABGURGRA19750101M01,CELHUGYOU19750101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
403,11,79501.64734350001,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,MENSUAL,11026,100,750,NO,10,0,8500000,TF,GF,NO,NO,NO,CEDA,NO,NO,NO,AMCD,AMCD,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,EUGHUIBOS20060101M01,CINLAGCAR19770101H01,ETHLAIMAT19630101M01,CONLOAOLI19650101H01,ESTLOBVAU20060101H01,CONMANALB20120101H01,ERNMANBRY20160101H01,CRIMEDRUV20200101H01,ERIMEDSER20220101H01,CRIMINCOR20250101M01,ENZMIRDEL20250101M01,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
404,7,12868.74218,emision,GMM,0,CG-111-X,Ambos,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,1000,NO,10,0,8500000,TF,GF,NO,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,DANMOSMON20050101M01,ENRMOSZEL20050101H01,DIAOCAAMA20090101M01,EMMOCARAM20130101M01,DULPALMON20170101M01,EMIPALCAT20210101M01,ELEPINZAM20250101M01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
405,7,12210.310175094999,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,ANUAL,11026,100,1300,NO,15,0,8500000,TF,GF,NO,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,EMIPINGUI20040101M01,ELIRASSER20040101H01,ELIRAYRHO20090101H01,ESPURQARA20130101H01,EFRLOBABR20170101H01,ESTGURSAL20210101H01,EDUDOMCOR20260101H01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
406,2,5303.337505619999,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,SEMESTRAL,11026,100,1900,NO,20,0,8500000,TF,GF,NO,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,EVAGIRMUN20030101M01,DYLGIRCAB20030101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
407,2,4434.925834649999,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,MENSUAL,11026,100,2450,NO,25,0,8500000,TF,GF,NO,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,FELMURDAN20020101M01,DOMELLPAT20020101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
408,2,4630.2599709999995,emision,GMM,0,CG-111-X,Ambos,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,3150,NO,10,0,8500000,TF,GF,NO,NO,NO,CEDA,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,FLORAYSOT20010101M01,DIEPALHIN20010101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
409,7,9019.081776719999,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,ANUAL,11026,100,5700,NO,10,0,8500000,TF,GF,NO,NO,NO,CEDA,NO,NO,NO,AMCD,NO,NO,AMCD,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,DERTRICAT20000101M01,DAVIBAADO20000101H01,DANPAEBEN20080101M01,DANIRIJAC20120101M01,DAMORNESP20160101M01,FRIESTNOV20200101M01,GABNUNGOT20240101M01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
410,7,6354.456902,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,SEMESTRAL,11026,100,10000,NO,15,0,8500000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,AMCD,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,GLOGIBVAL19990101M01,CRUNAVGOM19990101H01,GRAMANLEM20080101H01,INEMATHIG20120101H01,ISAALCNOY20160101H01,JAVSALVIL20200101H01,JUAMALZAC20240101H01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
411,2,2647.645062,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,MENSUAL,11026,100,20000,NO,20,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,JUACARMAT19980101M01,CLAVIDCOL19980101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
412,2,4046.4543335999997,emision,GMM,0,CG-111-X,Ambos,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,5700,NO,10,0,8500000,TF,GF,NO,NO,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CIRBAIVAS19970101M01,CHRALMVIC19970101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
413,2,2359.3916249999997,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,ANUAL,11026,100,40000,NO,10,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CESRESGOR19960101M01,CARCORMEN19960101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
414,7,3511.906974,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,SEMESTRAL,11026,100,50000,NO,15,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,AMCD,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CALSANADA19950101M01,JULRONDIX19950101H01,BRULUESUL20070101M01,JULTAFSTO20110101M01,BERRETCHA20150101M01,KATULIRON20190101M01,BENURIPEL20230101M01,NO,NO,NO,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
415,7,2839.09153,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,MENSUAL,11026,100,60000,NO,20,0,8500000,TF,GF,NO,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LANCHALAN19940101M01,BENVILCOS19940101H01,LAUELIMED20070101H01,LEAMELSEG20110101H01,LINTIJGER20150101H01,LOLJACALM20190101H01,LORVILTOL20230101H01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
416,2,1462.186441,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,70000,NO,25,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,LUIHUDLOB19930101M01,BAUMAYAHU19930101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
417,2,1698.215246,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,ANUAL,11026,100,80000,NO,10,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,BASMAGREY19920101M01,BARBUETOR19920101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
418,2,1623.799909,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,SEMESTRAL,11026,100,90000,NO,10,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,AXEMANOSP19910101M01,AUGESPDIE19910101H01,NO,NO,NO,NO,NO,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
419,10,2478.1710568200006,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,MENSUAL,11026,100,100000,SI,15,0,8500000,TF,GF,NO,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,ARTROCMAR19900101M01,LUZVARFAR19900101H01,ARMVILCAS20070101M01,MARANZCOB20090101H01,ANTLAMGUA20100101M01,MARFERFRE20130101H01,ANGSANHEN20140101M01,MARESCSAN20180101M01,ANGMAIBOR20210101H01,MARAVEZAZ20230101M01,NO,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
420,7,19982.674374499995,emision,GMM,0,CG-111-X,NO,UNI,UNI,ALFA MEDICAL INTERNACIONAL,DOLAR,01032026,01032026,AGENTE,TRIMESTRAL,11026,100,750,NO,20,0,8500000,TF,GF,NO,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,AMCD,AMCD,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,MARAVEGIL19890101M01,MARDEAGAR19890101H01,MAYLOEERA20060101H01,MERTOVBOR20100101H01,MIRGIMVIL20140101H01,ANDEVAALV20180101H01,ALVCABGAB20220101H01,NO,NO,NO,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
