TCID,NUM ASEGURADOS,PRIMA ESPERADA,FLUJO,TIPO,RUN,CLAVE,RIESGO,TIPO DE DEDUCIBLE,TIPO DE COASEGURO,PLAN,MONEDA,FECHA SOLICITUD,FECHA EFECTO,CONDUCTO DE COBRO,FORMA DE PAGO,AGENTE,PARTICIPACION,DEDUCIBLE,DEDUCIBLE EN EXCESO,COASEGURO,GURA,SUMA ASEGURADA,TF,GF,CAE,CEC,CEE,CEDA,DENTAL,CEDA PREM,CRFCA,AMCDC,AMCDA1,AMCDA2,AMCDA3,AMCDA4,AMCDA5,AMCDA6,AMCDA7,AMCDA8,AMCDA9,AMCDA10,CETTEC,CETTEA1,CETTEA2,CETTEA3,CETTEA4,CETTEA5,CETTEA6,CETTEA7,CETTEA8,CETTEA9,CETTEA10,DNIC,DNIA1,DNIA2,DNIA3,DNIA4,DNIA5,DNIA6,DNIA7,DNIA8,DNIA9,DNIA10,CMAC,CMAA1,CMAA2,CMAA3,CMAA4,CMAA5,CMAA6,CMAA7,CMAA8,CMAA9,CMAA10,POLIZA
345,2,72876.53064350033,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,50,2000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
346,2,45736.413218101865,emision,GMM,0,CG-111-X,NO,ANU,UNI,INTEGRO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,50000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19680212M,PRUGASNOT19680212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
347,2,164863.62666340655,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,53000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19640212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
348,2,92674.19669715596,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,25,3000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19870212M,PRUGASNOT19710212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
349,2,25465.43755332235,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,0,1000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
350,2,34108.85916802933,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,53000,NO,10,0,170000000,TF,GF,CAE,NO,NO,CEDA,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19840212M,PRUGASNOT19840212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
351,2,43472.741798053175,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,77000,NO,20,25,300000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19820212M,PRUGASNOT19820212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
352,2,61166.49188549831,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,0,2000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
353,7,160573.5431783059,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,29000,NO,15,0,70000000,TF,GF,NO,NO,NO,CEDA,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,PRUGASTIT19680212M,PRUGASNOT19680212H,PRUGASNOT20090212M,PRUGASNOT20120212H,PRUGASNOT20130212M,PRUGASNOT20140212H,PRUGASNOT20150212M,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
354,2,143100.2156634066,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,53000,NO,10,0,500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19640212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
355,2,176843.48117884938,emision,GMM,0,CG-111-X,NO,ANU,UNI,PRACTICO TOTAL,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,50,3000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19580212M,PRUGASNOT19990212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
356,11,1447108.479691376,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,25,200000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,AMCD,AMCD,AMCD,AMCD,CETTE,NO,NO,CETTE,NO,NO,CETTE,NO,NO,CETTE,NO,PRUGASTIT19990212M,PRUGASNOT19580212H,PRUGASNOT19560212M,PRUGASNOT19580212H,PRUGASNOT19990212H,PRUGASNOT20050212H,PRUGASNOT20090212H,PRUGASNOT20130212H,PRUGASNOT20180212H,PRUGASNOT20190212H,PRUGASNOT20190212H,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
357,7,199134.58153866566,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,10,50,300000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,NO,NO,NO,CETTE,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,PRUGASTIT19980212M,PRUGASNOT19980212H,PRUGASNOT20010212M,PRUGASNOT20020212H,PRUGASNOT20030212M,PRUGASNOT20060212H,PRUGASNOT20070212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
358,9,196162.19877339847,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,15,0,400000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,AMCD,AMCD,AMCD,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19970212M,PRUGASNOT19960212M,PRUGASNOT19960212H,PRUGASNOT19970212H,PRUGASNOT20110212M,PRUGASNOT20140212H,PRUGASNOT20150212M,PRUGASNOT20160212H,PRUGASNOT20170212M,,,SI,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,
359,7,132007.376063617,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,20,50,500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,AMCD,NO,AMCD,AMCD,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19960212M,PRUGASNOT19960212H,PRUGASNOT20020212M,PRUGASNOT20060212M,PRUGASNOT20100212M,PRUGASNOT20140212M,PRUGASNOT20180212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
360,2,47567.95004600201,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,25,25,600000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19950212M,PRUGASNOT19950212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
361,2,44257.80947903455,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,0,700000,NO,NO,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19940212M,PRUGASNOT19940212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
362,7,108838.44432543819,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,10,50,800000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,NO,CETTE,NO,NO,NO,NO,PRUGASTIT19930212M,PRUGASNOT19930212H,PRUGASNOT20020212H,PRUGASNOT20060212H,PRUGASNOT20100212H,PRUGASNOT20140212H,PRUGASNOT20180212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
363,2,41986.79328373407,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,15,0,900000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19920212M,PRUGASNOT19920212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
364,7,72502.06643951852,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,20,25,1000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,PRUGASTIT19910212M,PRUGASNOT19910212H,PRUGASNOT20010212M,PRUGASNOT20050212M,PRUGASNOT20090212M,PRUGASNOT20130212M,PRUGASNOT20170212M,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
365,2,30087.118387306764,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,109000,NO,10,0,1500000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19900212M,PRUGASNOT19900212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
366,2,37004.23579078098,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,10,25,2000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19890212M,PRUGASNOT19890212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
367,7,57217.73431480562,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,200000,SI,15,25,2500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19880212M,PRUGASNOT19880212H,PRUGASNOT20010212H,PRUGASNOT20050212H,PRUGASNOT20090212H,PRUGASNOT20130212H,PRUGASNOT20170212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
368,2,42000.22713496603,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,300000,SI,20,0,3000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19870212M,PRUGASNOT19870212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
369,7,52599.87452739922,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,400000,SI,25,50,4000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,NO,AMCD,AMCD,NO,NO,AMCD,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,PRUGASTIT19860212M,PRUGASNOT19860212H,PRUGASNOT20000212M,PRUGASNOT20040212M,PRUGASNOT20080212M,PRUGASNOT20120212M,PRUGASNOT20160212M,,,,,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
370,2,32923.48836417495,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,500000,SI,10,0,5000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19850212M,PRUGASNOT19850212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
371,2,31937.15315940338,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,600000,SI,10,25,30000000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19840212M,PRUGASNOT19840212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
372,7,39813.094784279754,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,700000,SI,15,50,200000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,AMCD,NO,AMCD,AMCD,NO,NO,NO,NO,CETTE,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,PRUGASTIT19830212M,PRUGASNOT19830212H,PRUGASNOT20000212H,PRUGASNOT20040212H,PRUGASNOT20080212H,PRUGASNOT20120212H,PRUGASNOT20160212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
373,2,15725.093997149903,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,800000,SI,20,0,300000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19820212M,PRUGASNOT19820212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
374,7,38564.50775924018,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,900000,SI,25,25,400000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19810212M,PRUGASNOT19810212H,PRUGASNOT19990212M,PRUGASNOT20030212M,PRUGASNOT20070212M,PRUGASNOT20110212M,PRUGASNOT20150212M,,,,,SI,NO,SI,NO,NO,NO,NO,NO,NO,NO,NO,
375,2,18404.038888129813,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,1000000,SI,10,0,500000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19800212M,PRUGASNOT19800212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
376,2,191600.3557736514,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,25000,NO,10,25,600000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19790212M,PRUGASNOT19790212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
377,7,293611.6172276217,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,29000,NO,15,50,700000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,CETTE,NO,NO,CETTE,CETTE,NO,NO,NO,NO,PRUGASTIT19780212M,PRUGASNOT19780212H,PRUGASNOT19990212H,PRUGASNOT20030212H,PRUGASNOT20070212H,PRUGASNOT20110212H,PRUGASNOT20150212H,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
378,2,117777.42543196272,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,35000,NO,20,25,800000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19770212M,PRUGASNOT19770212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
379,2,83116.49450328662,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,41000,NO,25,25,900000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19760212M,PRUGASNOT19760212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
380,2,87852.03443688893,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,47000,NO,10,0,1000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19750212M,PRUGASNOT19750212H,,,,,,,,,,SI,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
381,2,106718.4780924978,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,53000,NO,10,25,1500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19740212M,PRUGASNOT19740212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
382,2,88659.83451887626,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,65000,NO,15,25,2000000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19730212M,PRUGASNOT19730212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
383,2,65369.443637530465,emision,GMM,0,CG-111-X,Ambos,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,77000,NO,20,0,2500000,TF,GF,CAE,CEC,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19720212M,PRUGASNOT19720212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
384,10,160905.1686904244,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,96000,NO,25,50,3000000,TF,GF,CAE,CEC,NO,NO,DP,NO,NO,AMCD,NO,NO,AMCD,AMCD,NO,AMCD,NO,AMCD,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,PRUGASTIT19710212M,PRUGASNOT19710212H,PRUGASNOT19850212H,PRUGASNOT19930212M,PRUGASNOT19980212H,PRUGASNOT20000212M,PRUGASNOT20000212M,PRUGASNOT20040212M,PRUGASNOT20080212M,PRUGASNOT20120212M,,NO,NO,NO,SI,NO,SI,SI,NO,NO,NO,NO,
385,2,101791.3535373367,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,109000,NO,10,0,4000000,TF,GF,NO,CEC,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19700212M,PRUGASNOT19700212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
386,2,86758.17917740977,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,109000,NO,10,25,7500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19690212M,PRUGASNOT19690212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
387,2,79013.83009649318,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,200000,SI,15,50,40000000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19680212M,PRUGASNOT19680212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
388,2,79144.63220127992,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,MENSUAL,11026,100,300000,SI,20,50,200000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19670212M,PRUGASNOT19670212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
389,2,70363.56048256505,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,TRIMESTRAL,11026,100,400000,SI,25,0,300000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19660212M,PRUGASNOT19660212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
390,2,81252.46880421505,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,ANUAL,11026,100,500000,SI,10,25,400000,TF,GF,CAE,NO,NO,NO,DP,NO,NO,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19650212M,PRUGASNOT19650212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
391,2,82470.54583604858,emision,GMM,0,CG-111-X,NO,ANU,UNI,PLENO NOVO,PESO,03032025,03032025,AGENTE,SEMESTRAL,11026,100,600000,SI,10,50,500000,TF,GF,CAE,NO,NO,NO,NO,NO,NO,AMCD,AMCD,NO,NO,NO,NO,NO,NO,NO,NO,NO,CETTE,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,PRUGASTIT19640212M,PRUGASNOT19640212H,,,,,,,,,,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,NO,
